trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
277,False,"{'a': 0.5, 'e': 0.06117642553970558}",20,11,17.20508940006418,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.06056466128430853}",25,11,20.493552892474973,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.05995901467146544}",25,11,24.670768078280293,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.059359424524750785}",25,15,17.946618143755234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.05876583027950327}",20,2,16.679375906939036,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.05817817197670824}",25,15,17.52985088837359,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.05759639025694116}",25,20,9.421420251599729,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.057020426354371746}",20,6,23.963547131096405,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.05645022209082803}",25,17,5.495533884225598,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.05588571986991975}",25,15,19.900799186805575,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.05532686267122055}",20,3,16.364267276222108,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.05477359404450834}",30,16,26.445515722106283,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.05422585810406326}",20,11,15.67457847718805,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.05368359952302263}",25,8,33.438574482293916,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.5, 'e': 0.0531467635277924}",30,8,25.135618655939712,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.05261529589251448}",20,2,12.784251262637842,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.05208914293358933}",25,8,32.59712117705863,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.05156825150425344}",20,16,7.437974016418547,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.0510525689892109}",20,12,15.617564234311228,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.050542043299318794}",20,4,-16.919235231915064,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
297,False,"{'a': 0.5, 'e': 0.050036622866325604}",20,12,16.994538711171064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.04953625663766235}",20,0,27.36472270257703,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
