trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2303,False,"{'a': 0.2, 'e': 0.09995851790560546}",20,12,16.601872736231677,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2304,False,"{'a': 0.2, 'e': 0.09985860935030318}",20,2,-8.19021647949418,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
2305,False,"{'a': 0.2, 'e': 0.09975880065361863}",30,19,0.2728475321261392,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2306,False,"{'a': 0.2, 'e': 0.09965909171574303}",25,2,35.759902617787574,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2307,False,"{'a': 0.2, 'e': 0.09955948243696745}",30,14,3.110317244006759,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
2308,False,"{'a': 0.2, 'e': 0.09945997271768262}",20,13,10.38894270974366,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2309,False,"{'a': 0.2, 'e': 0.09936056245837875}",25,7,31.855966096758674,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2310,False,"{'a': 0.2, 'e': 0.09926125155964566}",20,2,31.644901724946607,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2311,False,"{'a': 0.2, 'e': 0.09916203992217239}",25,10,24.02055115222211,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2312,False,"{'a': 0.2, 'e': 0.09906292744674731}",20,9,21.0317619202193,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2313,False,"{'a': 0.2, 'e': 0.0989639140342579}",25,14,-3.98417689935786,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
2314,False,"{'a': 0.2, 'e': 0.09886499958569081}",30,20,19.014895652469214,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2315,False,"{'a': 0.2, 'e': 0.09876618400213154}",20,0,-33.507585421233436,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
2316,False,"{'a': 0.2, 'e': 0.0986674671847645}",20,16,9.724609738797659,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2317,False,"{'a': 0.2, 'e': 0.09856884903487283}",30,18,25.423097372428852,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2318,False,"{'a': 0.2, 'e': 0.09847032945383845}",25,10,10.217299991438063,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
2319,False,"{'a': 0.2, 'e': 0.09837190834314173}",20,16,8.02287183435604,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2320,False,"{'a': 0.2, 'e': 0.09827358560436154}",20,11,8.772623240999593,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2321,False,"{'a': 0.2, 'e': 0.09817536113917512}",30,5,29.67050392272686,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
2322,False,"{'a': 0.2, 'e': 0.09807723484935806}",20,15,-3.0311643285742935,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2323,False,"{'a': 0.2, 'e': 0.09797920663678401}",30,17,12.699119143474816,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2324,False,"{'a': 0.2, 'e': 0.09788127640342477}",20,4,16.419525381988702,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2325,False,"{'a': 0.2, 'e': 0.09778344405135005}",20,12,17.456514315881503,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2326,False,"{'a': 0.2, 'e': 0.09768570948272756}",30,24,7.63821212992179,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2327,False,"{'a': 0.2, 'e': 0.0975880725998227}",20,8,22.946377177432158,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2328,False,"{'a': 0.2, 'e': 0.09749053330499859}",25,3,4.118987401771781,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
2329,False,"{'a': 0.2, 'e': 0.09739309150071584}",20,0,30.62393335894657,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2330,False,"{'a': 0.2, 'e': 0.09729574708953276}",20,13,13.64752677849213,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2331,False,"{'a': 0.2, 'e': 0.09719849997410487}",20,0,20.857747839829045,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2332,False,"{'a': 0.2, 'e': 0.09710135005718508}",30,18,-18.079138150466502,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2333,False,"{'a': 0.2, 'e': 0.09700429724162336}",20,16,9.259187873693662,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2334,False,"{'a': 0.2, 'e': 0.09690734143036704}",20,12,14.67107959974703,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2335,False,"{'a': 0.2, 'e': 0.09681048252646021}",20,2,9.965493739990974,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
2336,False,"{'a': 0.2, 'e': 0.09671372043304398}",20,10,-23.61520458039085,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2337,False,"{'a': 0.2, 'e': 0.09661705505335619}",30,23,-27.17037588519269,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
2338,False,"{'a': 0.2, 'e': 0.09652048629073155}",25,17,15.00032790929691,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2339,False,"{'a': 0.2, 'e': 0.09642401404860125}",20,15,9.36490650423767,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2340,False,"{'a': 0.2, 'e': 0.09632763823049303}",30,23,13.81556128306985,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2341,False,"{'a': 0.2, 'e': 0.09623135874003103}",20,9,9.988893274860084,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2342,False,"{'a': 0.2, 'e': 0.09613517548093582}",20,7,-37.14864894614012,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
2343,False,"{'a': 0.2, 'e': 0.09603908835702411}",20,15,10.289441222135142,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2344,False,"{'a': 0.2, 'e': 0.09594309727220877}",30,11,34.20157516815891,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2345,False,"{'a': 0.2, 'e': 0.09584720213049865}",30,22,12.915661479859683,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2346,False,"{'a': 0.2, 'e': 0.09575140283599869}",25,13,24.175616384438026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2347,False,"{'a': 0.2, 'e': 0.09565569929290954}",20,13,12.410629349385356,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2348,False,"{'a': 0.2, 'e': 0.09556009140552765}",25,18,12.607898123821347,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2349,False,"{'a': 0.2, 'e': 0.0954645790782451}",35,21,27.034448689688254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2350,False,"{'a': 0.2, 'e': 0.09536916221554961}",25,3,24.357753156246453,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2351,False,"{'a': 0.2, 'e': 0.09527384072202429}",20,11,16.57115233374426,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2352,False,"{'a': 0.2, 'e': 0.09517861450234763}",20,11,15.458250934459045,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2353,False,"{'a': 0.2, 'e': 0.09508348346129337}",25,13,8.618495110418166,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2354,False,"{'a': 0.2, 'e': 0.09498844750373053}",20,10,16.440394609427614,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2355,False,"{'a': 0.2, 'e': 0.09489350653462311}",20,3,31.298478769385202,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2356,False,"{'a': 0.2, 'e': 0.09479866045903014}",35,26,16.280720290779648,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2357,False,"{'a': 0.2, 'e': 0.09470390918210547}",20,10,18.94348140177306,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2358,False,"{'a': 0.2, 'e': 0.09460925260909793}",35,19,28.50178036339766,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2359,False,"{'a': 0.2, 'e': 0.09451469064535088}",20,14,11.031897190788658,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2360,False,"{'a': 0.2, 'e': 0.09442022319630235}",20,15,9.355279757648029,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2361,False,"{'a': 0.2, 'e': 0.09432585016748485}",25,5,32.40955173985976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2362,False,"{'a': 0.2, 'e': 0.0942315714645254}",20,9,13.941484723214732,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2363,False,"{'a': 0.2, 'e': 0.09413738699314529}",30,10,34.83688079384551,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2364,False,"{'a': 0.2, 'e': 0.09404329665916}",25,11,21.82617260584653,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2365,False,"{'a': 0.2, 'e': 0.09394930036847918}",25,11,11.67878377249791,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2366,False,"{'a': 0.2, 'e': 0.09385539802710659}",35,7,27.74434669563114,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
2367,False,"{'a': 0.2, 'e': 0.09376158954113986}",20,16,5.006833797885845,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2368,False,"{'a': 0.2, 'e': 0.09366787481677047}",35,21,25.610027158179715,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2369,False,"{'a': 0.2, 'e': 0.09357425376028367}",20,9,0.13944091933027414,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
2370,False,"{'a': 0.2, 'e': 0.09348072627805847}",25,14,21.733484267617456,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2371,False,"{'a': 0.2, 'e': 0.09338729227656732}",30,22,13.242991557923089,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2372,False,"{'a': 0.2, 'e': 0.09329395166237625}",30,16,30.299501361835436,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2373,False,"{'a': 0.2, 'e': 0.09320070434214457}",20,16,5.864134781410848,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2374,False,"{'a': 0.2, 'e': 0.09310755022262504}",20,8,20.667300464051394,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2375,False,"{'a': 0.2, 'e': 0.09301448921066349}",20,8,22.557295623805164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2376,False,"{'a': 0.2, 'e': 0.0929215212131989}",20,9,22.87986872274626,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2377,False,"{'a': 0.2, 'e': 0.09282864613726323}",20,6,12.104797709471537,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2378,False,"{'a': 0.2, 'e': 0.09273586388998147}",20,12,15.852655306667987,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2379,False,"{'a': 0.2, 'e': 0.09264317437857132}",20,9,21.768763692401098,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2380,False,"{'a': 0.2, 'e': 0.09255057751034329}",25,12,30.15050608281674,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2381,False,"{'a': 0.2, 'e': 0.09245807319270043}",25,11,26.14888517098794,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2382,False,"{'a': 0.2, 'e': 0.0923656613331385}",25,3,33.71447847303692,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2383,False,"{'a': 0.2, 'e': 0.09227334183924561}",25,12,12.798871820901164,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2384,False,"{'a': 0.2, 'e': 0.09218111461870225}",25,7,11.192312289578245,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
2385,False,"{'a': 0.2, 'e': 0.09208897957928115}",20,12,4.179795629274145,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2386,False,"{'a': 0.2, 'e': 0.09199693662884734}",20,0,29.80861571802828,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2387,False,"{'a': 0.2, 'e': 0.09190498567535783}",20,0,20.519831046875378,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2388,False,"{'a': 0.2, 'e': 0.09181312662686165}",25,17,15.584968998627971,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2389,False,"{'a': 0.2, 'e': 0.09172135939149971}",25,16,15.888165800325378,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2390,False,"{'a': 0.2, 'e': 0.09162968387750484}",30,17,25.931598949513567,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2391,False,"{'a': 0.2, 'e': 0.09153809999320149}",20,12,13.149929850090828,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2392,False,"{'a': 0.2, 'e': 0.09144660764700575}",20,14,11.465997228254917,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2393,False,"{'a': 0.2, 'e': 0.09135520674742525}",30,18,10.113258839891344,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2394,False,"{'a': 0.2, 'e': 0.09126389720305915}",20,10,17.311491667846244,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2395,False,"{'a': 0.2, 'e': 0.09117267892259785}",20,11,4.884582805908246,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2396,False,"{'a': 0.2, 'e': 0.09108155181482308}",20,11,15.741145353373188,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2397,False,"{'a': 0.2, 'e': 0.09099051578860767}",25,10,27.783792665644487,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2398,False,"{'a': 0.2, 'e': 0.09089957075291567}",25,13,21.265967046823153,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2399,False,"{'a': 0.2, 'e': 0.090808716616802}",30,16,26.523873015931304,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2400,False,"{'a': 0.2, 'e': 0.09071795328941251}",25,13,13.381359954954146,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2401,False,"{'a': 0.2, 'e': 0.09062728067998384}",20,9,24.28991580777817,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2402,False,"{'a': 0.2, 'e': 0.09053669869784343}",25,10,17.92297840887661,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2403,False,"{'a': 0.2, 'e': 0.09044620725240926}",30,20,23.847595726347997,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2404,False,"{'a': 0.2, 'e': 0.0903558062531899}",20,12,14.396455157611262,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2405,False,"{'a': 0.2, 'e': 0.09026549560978427}",25,18,13.198050194876005,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2406,False,"{'a': 0.2, 'e': 0.0901752752318818}",20,13,12.325585154688603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2407,False,"{'a': 0.2, 'e': 0.0900851450292621}",25,17,12.95943426985659,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2408,False,"{'a': 0.2, 'e': 0.08999510491179491}",20,16,7.70382455487184,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2409,False,"{'a': 0.2, 'e': 0.08990515478944011}",25,14,18.470098305024408,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2410,False,"{'a': 0.2, 'e': 0.08981529457224763}",20,11,14.318128797143006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2411,False,"{'a': 0.2, 'e': 0.0897255241703572}",30,8,31.043335306831466,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2412,False,"{'a': 0.2, 'e': 0.08963584349399842}",20,11,11.83286481431263,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2413,False,"{'a': 0.2, 'e': 0.08954625245349057}",20,10,21.202929295661882,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2414,False,"{'a': 0.2, 'e': 0.08945675095924267}",20,15,8.273107000304641,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2415,False,"{'a': 0.2, 'e': 0.08936733892175319}",20,8,8.09866945938192,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2416,False,"{'a': 0.2, 'e': 0.08927801625161007}",20,8,21.65252073389653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2417,False,"{'a': 0.2, 'e': 0.08918878285949061}",20,9,23.32182862971051,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2418,False,"{'a': 0.2, 'e': 0.08909963865616147}",25,3,21.53581386954469,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2419,False,"{'a': 0.2, 'e': 0.08901058355247843}",30,16,14.42133018978829,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2420,False,"{'a': 0.2, 'e': 0.08892161745938634}",30,6,27.1158147315451,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
2421,False,"{'a': 0.2, 'e': 0.08883274028791908}",25,15,17.096710203548312,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2422,False,"{'a': 0.2, 'e': 0.08874395194919957}",20,16,6.902506861328664,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2423,False,"{'a': 0.2, 'e': 0.08865525235443938}",35,22,24.838102015164512,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2424,False,"{'a': 0.2, 'e': 0.08856664141493896}",25,16,12.964067918967142,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2425,False,"{'a': 0.2, 'e': 0.08847811904208727}",25,14,21.15241270313033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2426,False,"{'a': 0.2, 'e': 0.08838968514736205}",30,21,17.21480809378231,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2427,False,"{'a': 0.2, 'e': 0.08830133964232935}",20,8,20.14473483891349,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2428,False,"{'a': 0.2, 'e': 0.08821308243864363}",25,14,18.29016042111789,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2429,False,"{'a': 0.2, 'e': 0.08812491344804767}",20,15,8.106514717017685,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2430,False,"{'a': 0.2, 'e': 0.08803683258237255}",30,17,25.299494540433624,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2431,False,"{'a': 0.2, 'e': 0.08794883975353733}",20,8,23.470617849105793,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2432,False,"{'a': 0.2, 'e': 0.0878609348735492}",25,19,10.630991522087387,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2433,False,"{'a': 0.2, 'e': 0.08777311785450327}",25,8,29.9363750694958,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2434,False,"{'a': 0.2, 'e': 0.08768538860858248}",20,3,27.21989783568784,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2435,False,"{'a': 0.2, 'e': 0.08759774704805763}",20,6,27.788231345862357,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2436,False,"{'a': 0.2, 'e': 0.08751019308528712}",25,14,23.682777038115827,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2437,False,"{'a': 0.2, 'e': 0.08742272663271701}",20,15,11.681710993982609,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2438,False,"{'a': 0.2, 'e': 0.08733534760288077}",20,14,10.067709586740024,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2439,False,"{'a': 0.2, 'e': 0.08724805590839944}",30,14,29.903778218479843,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2440,False,"{'a': 0.2, 'e': 0.0871608514619813}",30,18,3.9116868157350377,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
2441,False,"{'a': 0.2, 'e': 0.08707373417642188}",20,14,9.910087564757216,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2442,False,"{'a': 0.2, 'e': 0.08698670396460385}",25,9,25.67536189382233,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2443,False,"{'a': 0.2, 'e': 0.08689976073949708}",20,13,8.747084730856281,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
2444,False,"{'a': 0.2, 'e': 0.08681290441415829}",25,20,11.047705491411667,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2445,False,"{'a': 0.2, 'e': 0.08672613490173114}",20,6,24.948299054557793,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2446,False,"{'a': 0.2, 'e': 0.0866394521154461}",25,20,9.222936606173388,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2447,False,"{'a': 0.2, 'e': 0.08655285596862042}",20,4,28.15679407396454,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2448,False,"{'a': 0.2, 'e': 0.08646634637465792}",20,16,5.920773452183685,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2449,False,"{'a': 0.2, 'e': 0.086379923247049}",20,3,1.1983533354969838,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
2450,False,"{'a': 0.2, 'e': 0.0862935864993705}",25,11,23.71533889359324,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2451,False,"{'a': 0.2, 'e': 0.08620733604528572}",20,5,26.20652106054196,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2452,False,"{'a': 0.2, 'e': 0.08612117179854416}",20,10,20.002517513536205,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2453,False,"{'a': 0.2, 'e': 0.08603509367298158}",20,14,9.452309077988104,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2454,False,"{'a': 0.2, 'e': 0.08594910158251981}",25,15,20.8150848664698,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2455,False,"{'a': 0.2, 'e': 0.08586319544116683}",30,20,18.86505260332221,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2456,False,"{'a': 0.2, 'e': 0.08577737516301644}",20,16,10.184409158238257,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2457,False,"{'a': 0.2, 'e': 0.08569164066224835}",20,16,9.279455894513324,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2458,False,"{'a': 0.2, 'e': 0.08560599185312803}",25,19,11.101303921802199,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2459,False,"{'a': 0.2, 'e': 0.08552042865000674}",25,19,12.634082174272034,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2460,False,"{'a': 0.2, 'e': 0.08543495096732123}",20,14,9.14909239357345,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2461,False,"{'a': 0.2, 'e': 0.08534955871959381}",20,0,1.9639068765796237,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2462,False,"{'a': 0.2, 'e': 0.08526425182143217}",20,5,24.8288310481583,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2463,False,"{'a': 0.2, 'e': 0.0851790301875295}",20,13,15.338659429333841,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2464,False,"{'a': 0.2, 'e': 0.08509389373266411}",30,16,28.629571004144,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2465,False,"{'a': 0.2, 'e': 0.08500884237169956}",25,9,29.72857803405056,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2466,False,"{'a': 0.2, 'e': 0.08492387601958441}",20,14,8.30543388031414,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2467,False,"{'a': 0.2, 'e': 0.08483899459135241}",20,3,30.2370871316655,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2468,False,"{'a': 0.2, 'e': 0.08475419800212207}",20,5,17.48104590750194,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2469,False,"{'a': 0.2, 'e': 0.08466948616709678}",25,11,29.57976835226374,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2470,False,"{'a': 0.2, 'e': 0.08458485900156469}",20,12,12.562363994237085,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2471,False,"{'a': 0.2, 'e': 0.08450031642089868}",20,9,23.08402190906228,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2472,False,"{'a': 0.2, 'e': 0.08441585834055614}",25,15,19.0222206826579,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2473,False,"{'a': 0.2, 'e': 0.08433148467607897}",25,18,13.396757631074927,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2474,False,"{'a': 0.2, 'e': 0.08424719534309347}",20,13,15.348484960820013,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2475,False,"{'a': 0.2, 'e': 0.08416299025731036}",20,6,25.534731978662386,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2476,False,"{'a': 0.2, 'e': 0.08407886933452453}",20,7,13.711861903505742,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2477,False,"{'a': 0.2, 'e': 0.08399483249061504}",20,12,13.35954969331031,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2478,False,"{'a': 0.2, 'e': 0.083910879641545}",25,13,21.74074274810478,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2479,False,"{'a': 0.2, 'e': 0.08382701070336164}",20,10,16.703659665414076,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2480,False,"{'a': 0.2, 'e': 0.08374322559219596}",20,13,15.874945415031133,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2481,False,"{'a': 0.2, 'e': 0.08365952422426286}",25,12,21.41850236501805,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2482,False,"{'a': 0.2, 'e': 0.0835759065158609}",30,13,34.22616098151487,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2483,False,"{'a': 0.2, 'e': 0.08349237238337248}",30,15,19.810009988443703,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2484,False,"{'a': 0.2, 'e': 0.08340892174326339}",30,12,27.603830748311523,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2485,False,"{'a': 0.2, 'e': 0.083325554512083}",20,3,14.618526632619727,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
