trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.2, 'e': 0.999000499833375}",20,0,-128.3506382909995,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
2,False,"{'a': 0.2, 'e': 0.9980019986673331}",20,0,-103.11318501062026,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
3,False,"{'a': 0.2, 'e': 0.997004495503373}",25,0,-72.1791293659917,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
4,False,"{'a': 0.2, 'e': 0.9960079893439915}",25,0,-87.89513480730399,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
5,False,"{'a': 0.2, 'e': 0.9950124791926823}",35,0,-315.3504758868714,"{0: 19, 1: 0, 2: 10, 3: 0, 4: 6}",0
6,False,"{'a': 0.2, 'e': 0.9940179640539353}",25,0,-135.48800490173153,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
7,False,"{'a': 0.2, 'e': 0.9930244429332351}",25,0,-176.16467783079796,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
8,False,"{'a': 0.2, 'e': 0.9920319148370607}",25,10,-31.487706086894036,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
9,False,"{'a': 0.2, 'e': 0.9910403787728836}",20,0,-84.55408070661245,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
10,False,"{'a': 0.2, 'e': 0.9900498337491681}",25,0,-180.48060793008216,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
11,False,"{'a': 0.2, 'e': 0.9890602787753687}",20,0,-162.56037356036407,"{0: 8, 1: 3, 2: 6, 3: 1, 4: 2}",0
12,False,"{'a': 0.2, 'e': 0.9880717128619305}",30,0,-221.42723597609634,"{0: 17, 1: 3, 2: 6, 3: 0, 4: 4}",0
13,False,"{'a': 0.2, 'e': 0.9870841350202876}",20,0,-51.134281985031116,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
14,False,"{'a': 0.2, 'e': 0.9860975442628619}",20,0,-101.71281436648273,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
15,False,"{'a': 0.2, 'e': 0.9851119396030626}",20,1,-28.495662723297876,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 0}",1
16,False,"{'a': 0.2, 'e': 0.9841273200552851}",20,0,-104.31281199808721,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
17,False,"{'a': 0.2, 'e': 0.9831436846349096}",25,0,-131.10880340127898,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
18,False,"{'a': 0.2, 'e': 0.9821610323583008}",25,0,-87.13437568981011,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
19,False,"{'a': 0.2, 'e': 0.981179362242806}",25,0,-113.58605021175887,"{0: 14, 1: 5, 2: 3, 3: 2, 4: 1}",0
20,False,"{'a': 0.2, 'e': 0.9801986733067553}",25,13,-40.56451324770204,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
21,False,"{'a': 0.2, 'e': 0.9792189645694596}",25,0,-96.6670183600138,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
22,False,"{'a': 0.2, 'e': 0.97824023505121}",20,1,-98.51439059426635,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 1}",1
23,False,"{'a': 0.2, 'e': 0.9772624837732771}",25,0,-253.36140164776805,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 5}",0
24,False,"{'a': 0.2, 'e': 0.9762857097579093}",25,0,-55.398886175333786,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
25,False,"{'a': 0.2, 'e': 0.9753099120283326}",20,0,-140.04943366819907,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
26,False,"{'a': 0.2, 'e': 0.9743350896087494}",20,0,-121.30176909444408,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
27,False,"{'a': 0.2, 'e': 0.9733612415243368}",20,0,-16.4895294696204,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
28,False,"{'a': 0.2, 'e': 0.9723883668012469}",20,0,-70.26730449566158,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
29,False,"{'a': 0.2, 'e': 0.9714164644666048}",20,0,-86.34937368912617,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
30,False,"{'a': 0.2, 'e': 0.9704455335485082}",25,3,-146.3931202073845,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 3}",1
31,False,"{'a': 0.2, 'e': 0.9694755730760259}",20,15,-34.128626706529765,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
32,False,"{'a': 0.2, 'e': 0.9685065820791976}",20,12,-82.99825734674864,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 2}",1
33,False,"{'a': 0.2, 'e': 0.967538559589032}",20,0,-154.25942648101676,"{0: 10, 1: 3, 2: 3, 3: 2, 4: 2}",0
34,False,"{'a': 0.2, 'e': 0.9665715046375066}",25,0,-86.07032158092193,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
35,False,"{'a': 0.2, 'e': 0.9656054162575665}",25,0,-171.4625866360472,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
36,False,"{'a': 0.2, 'e': 0.9646402934831231}",20,0,-81.16673473869594,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
37,False,"{'a': 0.2, 'e': 0.9636761353490535}",30,0,-241.428622718695,"{0: 15, 1: 4, 2: 6, 3: 1, 4: 4}",0
38,False,"{'a': 0.2, 'e': 0.9627129408911995}",20,0,-100.70266003060186,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
39,False,"{'a': 0.2, 'e': 0.9617507091463667}",25,0,-173.83975459743175,"{0: 13, 1: 0, 2: 7, 3: 4, 4: 1}",0
40,False,"{'a': 0.2, 'e': 0.9607894391523232}",20,0,-84.23980185400175,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
41,False,"{'a': 0.2, 'e': 0.9598291299477989}",25,0,-107.00177854163888,"{0: 13, 1: 4, 2: 6, 3: 2, 4: 0}",0
42,False,"{'a': 0.2, 'e': 0.9588697805724845}",25,0,-62.333973846178175,"{0: 19, 1: 3, 2: 1, 3: 1, 4: 1}",0
43,False,"{'a': 0.2, 'e': 0.9579113900670306}",30,5,-121.78950597467012,"{0: 16, 1: 0, 2: 6, 3: 2, 4: 1}",1
44,False,"{'a': 0.2, 'e': 0.9569539574730467}",20,0,-42.3509118562914,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
45,False,"{'a': 0.2, 'e': 0.9559974818331}",25,0,-127.06568156156385,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 3}",0
46,False,"{'a': 0.2, 'e': 0.9550419621907147}",25,0,-80.75375561206413,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
47,False,"{'a': 0.2, 'e': 0.9540873975903711}",25,0,-77.15515149167577,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
48,False,"{'a': 0.2, 'e': 0.9531337870775047}",20,0,5.914520591470608,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
49,False,"{'a': 0.2, 'e': 0.9521811296985049}",20,0,-133.47907341334468,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
50,False,"{'a': 0.2, 'e': 0.951229424500714}",25,0,-69.35578732775618,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
51,False,"{'a': 0.2, 'e': 0.950278670532427}",30,0,-175.35180229505355,"{0: 19, 1: 2, 2: 6, 3: 0, 4: 3}",0
52,False,"{'a': 0.2, 'e': 0.9493288668428895}",30,0,-96.59457577240617,"{0: 18, 1: 6, 2: 4, 3: 1, 4: 1}",0
53,False,"{'a': 0.2, 'e': 0.9483800124822982}",25,0,-39.60145305052411,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
54,False,"{'a': 0.2, 'e': 0.9474321065017983}",25,0,-98.42036588324972,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
55,False,"{'a': 0.2, 'e': 0.9464851479534838}",25,0,-203.7463732587433,"{0: 13, 1: 0, 2: 8, 3: 1, 4: 3}",0
56,False,"{'a': 0.2, 'e': 0.9455391358903963}",30,0,-99.54336578893785,"{0: 21, 1: 2, 2: 4, 3: 2, 4: 1}",0
57,False,"{'a': 0.2, 'e': 0.9445940693665233}",20,0,-93.33506116259686,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
58,False,"{'a': 0.2, 'e': 0.9436499474367985}",25,0,-83.76346178930396,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
59,False,"{'a': 0.2, 'e': 0.9427067691570997}",25,0,-110.86201865414016,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
60,False,"{'a': 0.2, 'e': 0.9417645335842487}",20,0,-107.09282815138371,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
61,False,"{'a': 0.2, 'e': 0.9408232397760097}",30,0,-256.08404564778414,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 5}",0
62,False,"{'a': 0.2, 'e': 0.9398828867910889}",20,0,-61.569435593531445,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
63,False,"{'a': 0.2, 'e': 0.9389434736891332}",25,0,-129.6130890316825,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
64,False,"{'a': 0.2, 'e': 0.9380049995307295}",20,0,-128.06981562466376,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
65,False,"{'a': 0.2, 'e': 0.9370674633774034}",20,0,-148.39834737209372,"{0: 8, 1: 5, 2: 5, 3: 0, 4: 2}",0
66,False,"{'a': 0.2, 'e': 0.9361308642916188}",25,0,-66.06422153382819,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
67,False,"{'a': 0.2, 'e': 0.9351952013367766}",20,11,0.3743946113923262,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
68,False,"{'a': 0.2, 'e': 0.9342604735772135}",25,14,-62.14585825756125,"{0: 7, 1: 1, 2: 1, 3: 1, 4: 1}",1
69,False,"{'a': 0.2, 'e': 0.933326680078202}",25,0,-100.50603019643923,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
70,False,"{'a': 0.2, 'e': 0.9323938199059483}",20,0,-68.9767806620218,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
71,False,"{'a': 0.2, 'e': 0.9314618921275921}",20,0,-108.60438455306857,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
72,False,"{'a': 0.2, 'e': 0.9305308958112057}",25,0,-109.32485549662954,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
73,False,"{'a': 0.2, 'e': 0.9296008300257927}",25,0,-124.95280213700127,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
74,False,"{'a': 0.2, 'e': 0.9286716938412872}",25,3,-11.87407202487481,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 0}",1
75,False,"{'a': 0.2, 'e': 0.9277434863285529}",30,0,-124.70613924278123,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
76,False,"{'a': 0.2, 'e': 0.9268162065593822}",30,0,-182.24905952066203,"{0: 17, 1: 4, 2: 4, 3: 3, 4: 2}",0
77,False,"{'a': 0.2, 'e': 0.9258898536064953}",20,0,-120.5700582633662,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
78,False,"{'a': 0.2, 'e': 0.9249644265435393}",25,0,-152.00778889755648,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
79,False,"{'a': 0.2, 'e': 0.9240399244450868}",25,0,-23.260455645717503,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
80,False,"{'a': 0.2, 'e': 0.9231163463866358}",25,0,-203.3304993763378,"{0: 14, 1: 4, 2: 2, 3: 1, 4: 4}",0
81,False,"{'a': 0.2, 'e': 0.922193691444608}",25,0,-184.5756843491484,"{0: 15, 1: 2, 2: 3, 3: 2, 4: 3}",0
82,False,"{'a': 0.2, 'e': 0.9212719586963487}",20,0,-67.3537932311773,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
83,False,"{'a': 0.2, 'e': 0.9203511472201247}",20,0,-249.42680290381645,"{0: 8, 1: 2, 2: 3, 3: 3, 4: 4}",0
84,False,"{'a': 0.2, 'e': 0.9194312560951247}",20,0,-27.66076162881694,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
85,False,"{'a': 0.2, 'e': 0.9185122844014574}",25,0,-28.16301506779262,"{0: 18, 1: 4, 2: 3, 3: 0, 4: 0}",0
86,False,"{'a': 0.2, 'e': 0.9175942312201509}",20,0,-0.03650980568411277,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
87,False,"{'a': 0.2, 'e': 0.9166770956331523}",25,0,-160.25532230161642,"{0: 9, 1: 6, 2: 8, 3: 1, 4: 1}",0
88,False,"{'a': 0.2, 'e': 0.9157608767233256}",25,0,-77.04388965145809,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
89,False,"{'a': 0.2, 'e': 0.914845573574452}",25,0,-167.0575428894962,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
90,False,"{'a': 0.2, 'e': 0.9139311852712282}",25,0,-23.021845782334815,"{0: 18, 1: 5, 2: 2, 3: 0, 4: 0}",0
91,False,"{'a': 0.2, 'e': 0.9130177108992658}",30,0,-105.41773934871192,"{0: 20, 1: 2, 2: 4, 3: 4, 4: 0}",0
92,False,"{'a': 0.2, 'e': 0.9121051495450904}",25,0,-169.38619273507865,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
93,False,"{'a': 0.2, 'e': 0.9111935002961405}",20,13,-17.239364265120916,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 0}",1
94,False,"{'a': 0.2, 'e': 0.910282762240767}",25,9,-92.48325197846881,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 2}",1
95,False,"{'a': 0.2, 'e': 0.9093729344682314}",20,0,-72.89214575201109,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
96,False,"{'a': 0.2, 'e': 0.9084640160687062}",35,15,-28.765690870537647,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",1
97,False,"{'a': 0.2, 'e': 0.9075560061332727}",30,0,-141.91612765379753,"{0: 15, 1: 3, 2: 10, 3: 2, 4: 0}",0
98,False,"{'a': 0.2, 'e': 0.9066489037539209}",20,0,-107.66576530327279,"{0: 9, 1: 5, 2: 5, 3: 0, 4: 1}",0
99,False,"{'a': 0.2, 'e': 0.9057427080235485}",20,0,-115.09246970705271,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
100,False,"{'a': 0.2, 'e': 0.9048374180359595}",25,0,-94.14710401677604,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
101,False,"{'a': 0.2, 'e': 0.9039330328858641}",25,0,-187.8290025386245,"{0: 15, 1: 2, 2: 2, 3: 3, 4: 3}",0
102,False,"{'a': 0.2, 'e': 0.9030295516688768}",25,0,-86.47379372471583,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
103,False,"{'a': 0.2, 'e': 0.9021269734815165}",20,0,-21.297004392679817,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
104,False,"{'a': 0.2, 'e': 0.9012252974212047}",25,0,-234.19126894824444,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 5}",0
105,False,"{'a': 0.2, 'e': 0.9003245225862656}",30,0,-284.8568310667688,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 5}",0
106,False,"{'a': 0.2, 'e': 0.899424648075924}",20,0,-44.72024973077605,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
107,False,"{'a': 0.2, 'e': 0.8985256729903055}",20,0,-67.18179316766488,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
108,False,"{'a': 0.2, 'e': 0.8976275964304349}",30,5,-98.35766185831754,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",1
109,False,"{'a': 0.2, 'e': 0.8967304174982355}",30,0,-156.4112954155281,"{0: 19, 1: 4, 2: 2, 3: 3, 4: 2}",0
110,False,"{'a': 0.2, 'e': 0.8958341352965282}",20,0,-76.19026660043306,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
111,False,"{'a': 0.2, 'e': 0.894938748929031}",30,0,-116.58301447748576,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
112,False,"{'a': 0.2, 'e': 0.8940442575003572}",20,0,-123.1841722146957,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 3}",0
113,False,"{'a': 0.2, 'e': 0.8931506601160155}",20,0,-70.34677569151108,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
114,False,"{'a': 0.2, 'e': 0.8922579558824083}",25,0,-126.13241880508804,"{0: 12, 1: 1, 2: 11, 3: 1, 4: 0}",0
115,False,"{'a': 0.2, 'e': 0.8913661439068313}",20,11,-51.583518240509,"{0: 5, 1: 0, 2: 2, 3: 2, 4: 0}",1
116,False,"{'a': 0.2, 'e': 0.8904752232974726}",20,0,-35.913513368558746,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
117,False,"{'a': 0.2, 'e': 0.8895851931634113}",30,8,-68.31558677553897,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 1}",1
118,False,"{'a': 0.2, 'e': 0.8886960526146174}",20,0,-182.97363836131746,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 3}",0
119,False,"{'a': 0.2, 'e': 0.8878078007619501}",25,0,-68.71611996842908,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
120,False,"{'a': 0.2, 'e': 0.8869204367171575}",20,0,-57.20298374248404,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
121,False,"{'a': 0.2, 'e': 0.8860339595928756}",20,0,-88.3562895857912,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
122,False,"{'a': 0.2, 'e': 0.8851483685026271}",20,7,-33.396128662067674,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 0}",1
123,False,"{'a': 0.2, 'e': 0.8842636625608209}",25,12,-4.423935804988742,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
124,False,"{'a': 0.2, 'e': 0.8833798408827509}",25,11,-42.66555609431968,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
125,False,"{'a': 0.2, 'e': 0.8824969025845955}",30,0,-85.81012160430265,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
126,False,"{'a': 0.2, 'e': 0.8816148467834161}",25,0,-67.93382394309785,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
127,False,"{'a': 0.2, 'e': 0.880733672597157}",30,0,-103.80489653513655,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
128,False,"{'a': 0.2, 'e': 0.8798533791446438}",20,4,-159.4512038555119,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 3}",1
129,False,"{'a': 0.2, 'e': 0.8789739655455832}",20,0,-57.67502206770796,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
130,False,"{'a': 0.2, 'e': 0.8780954309205613}",20,0,-50.20407200041053,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
131,False,"{'a': 0.2, 'e': 0.8772177743910435}",20,0,-69.48706252551003,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
132,False,"{'a': 0.2, 'e': 0.8763409950793732}",30,0,-152.43555328893405,"{0: 19, 1: 1, 2: 7, 3: 1, 4: 2}",0
133,False,"{'a': 0.2, 'e': 0.8754650921087711}",20,0,-92.81965530848731,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
134,False,"{'a': 0.2, 'e': 0.874590064603334}",20,0,-71.87528933320135,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
135,False,"{'a': 0.2, 'e': 0.8737159116880344}",20,0,-79.81483427591438,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
136,False,"{'a': 0.2, 'e': 0.8728426324887193}",20,0,-120.49443715566579,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
137,False,"{'a': 0.2, 'e': 0.8719702261321094}",20,0,-57.13091181091802,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
138,False,"{'a': 0.2, 'e': 0.8710986917457983}",20,0,-144.81684754470223,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
139,False,"{'a': 0.2, 'e': 0.8702280284582515}",20,0,-83.16498390269211,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
140,False,"{'a': 0.2, 'e': 0.8693582353988059}",20,0,-137.57153893016832,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
141,False,"{'a': 0.2, 'e': 0.8684893116976679}",25,0,-134.50102670696174,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
142,False,"{'a': 0.2, 'e': 0.867621256485914}",20,0,-101.54270231634284,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
143,False,"{'a': 0.2, 'e': 0.8667540688954889}",35,0,-58.2688050290519,"{0: 25, 1: 4, 2: 5, 3: 1, 4: 0}",0
144,False,"{'a': 0.2, 'e': 0.865887748059205}",25,0,-65.80357596427201,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
145,False,"{'a': 0.2, 'e': 0.8650222931107413}",35,0,-141.57651743845403,"{0: 21, 1: 4, 2: 7, 3: 2, 4: 1}",0
146,False,"{'a': 0.2, 'e': 0.8641577031846428}",20,0,-57.75665637192595,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
147,False,"{'a': 0.2, 'e': 0.8632939774163194}",20,0,-87.74160609155476,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
148,False,"{'a': 0.2, 'e': 0.8624311149420455}",20,0,-78.44292203830115,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
149,False,"{'a': 0.2, 'e': 0.8615691148989583}",20,13,11.844317720358085,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.2, 'e': 0.8607079764250578}",25,0,-77.69493521846626,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
151,False,"{'a': 0.2, 'e': 0.8598476986592055}",30,0,-241.05403910050924,"{0: 17, 1: 2, 2: 5, 3: 2, 4: 4}",0
152,False,"{'a': 0.2, 'e': 0.8589882807411234}",30,0,-79.47871556712657,"{0: 23, 1: 0, 2: 5, 3: 1, 4: 1}",0
153,False,"{'a': 0.2, 'e': 0.8581297218113938}",35,0,-258.6703532518765,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 5}",0
154,False,"{'a': 0.2, 'e': 0.8572720210114575}",25,0,-65.56755427042216,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
155,False,"{'a': 0.2, 'e': 0.8564151774836135}",25,5,-119.37516910093964,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",1
156,False,"{'a': 0.2, 'e': 0.8555591903710185}",20,0,-85.21824527326235,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
157,False,"{'a': 0.2, 'e': 0.8547040588176851}",25,0,-112.1701802268791,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
158,False,"{'a': 0.2, 'e': 0.8538497819684817}",20,0,-35.00985425001568,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
159,False,"{'a': 0.2, 'e': 0.8529963589691315}",30,0,-121.55254910631295,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
160,False,"{'a': 0.2, 'e': 0.8521437889662113}",30,0,-141.1037772204415,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 2}",0
161,False,"{'a': 0.2, 'e': 0.8512920711071511}",30,0,-127.32996810641369,"{0: 20, 1: 2, 2: 4, 3: 3, 4: 1}",0
162,False,"{'a': 0.2, 'e': 0.850441204540233}",35,0,-255.54682737144964,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 5}",0
163,False,"{'a': 0.2, 'e': 0.8495911884145902}",20,0,-98.655957195378,"{0: 10, 1: 4, 2: 5, 3: 0, 4: 1}",0
164,False,"{'a': 0.2, 'e': 0.8487420218802068}",20,0,-6.98900990844979,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
165,False,"{'a': 0.2, 'e': 0.8478937040879159}",25,0,-74.10223277790374,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
166,False,"{'a': 0.2, 'e': 0.8470462341893996}",20,12,-15.81482570851408,"{0: 5, 1: 2, 2: 1, 3: 0, 4: 0}",1
167,False,"{'a': 0.2, 'e': 0.8461996113371882}",20,15,-2.5100489493351064,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 0.2, 'e': 0.8453538346846587}",20,0,-27.872876305755867,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
169,False,"{'a': 0.2, 'e': 0.8445089033860343}",25,0,-144.45170007155716,"{0: 15, 1: 3, 2: 3, 3: 2, 4: 2}",0
170,False,"{'a': 0.2, 'e': 0.8436648165963837}",20,0,-99.3132352715398,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
171,False,"{'a': 0.2, 'e': 0.8428215734716199}",20,0,-114.23070085080322,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
172,False,"{'a': 0.2, 'e': 0.8419791731684999}",30,0,-62.49957340540107,"{0: 23, 1: 4, 2: 1, 3: 1, 4: 1}",0
173,False,"{'a': 0.2, 'e': 0.8411376148446232}",25,0,11.028019783673052,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
174,False,"{'a': 0.2, 'e': 0.8402968976584314}",20,0,-46.32607059826611,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
175,False,"{'a': 0.2, 'e': 0.8394570207692074}",25,0,-220.46065438668614,"{0: 11, 1: 2, 2: 8, 3: 1, 4: 3}",0
176,False,"{'a': 0.2, 'e': 0.838617983337074}",20,0,-92.27080894395672,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
177,False,"{'a': 0.2, 'e': 0.8377797845229938}",25,0,-38.09785820829169,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
178,False,"{'a': 0.2, 'e': 0.8369424234887681}",20,0,-112.61650344113491,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
179,False,"{'a': 0.2, 'e': 0.8361058993970355}",25,0,-93.26060349385297,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
180,False,"{'a': 0.2, 'e': 0.835270211411272}",35,1,-94.43297459354604,"{0: 28, 1: 1, 2: 2, 3: 1, 4: 2}",1
181,False,"{'a': 0.2, 'e': 0.8344353586957896}",30,0,-65.53763256192356,"{0: 20, 1: 4, 2: 5, 3: 1, 4: 0}",0
182,False,"{'a': 0.2, 'e': 0.8336013404157353}",30,0,-117.59708119440283,"{0: 22, 1: 0, 2: 6, 3: 0, 4: 2}",0
183,False,"{'a': 0.2, 'e': 0.832768155737091}",25,7,-80.26250991788727,"{0: 13, 1: 0, 2: 2, 3: 2, 4: 1}",1
184,False,"{'a': 0.2, 'e': 0.8319358038266718}",30,0,-83.37710594271934,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
