trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
36,False,"{'a': 0.5, 'e': 0.8982170774559486}",30,0,-88.06566542674737,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
37,False,"{'a': 0.5, 'e': 0.8927427777115435}",30,0,-119.47346053107029,"{0: 19, 1: 5, 2: 2, 3: 3, 4: 1}",0
38,False,"{'a': 0.5, 'e': 0.8871334166150974}",20,0,-90.47199746716298,"{0: 9, 1: 3, 2: 7, 3: 1, 4: 0}",0
39,False,"{'a': 0.5, 'e': 0.8813898427961513}",20,0,-48.55898091195574,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
40,False,"{'a': 0.5, 'e': 0.875512925189033}",20,0,-68.70180650493444,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.8695035529013978}",25,0,-105.38717647288018,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
42,False,"{'a': 0.5, 'e': 0.8633626350797172}",35,0,-186.04395825371162,"{0: 22, 1: 2, 2: 6, 3: 3, 4: 2}",0
43,False,"{'a': 0.5, 'e': 0.8570911007717351}",35,0,-141.09218353202147,"{0: 24, 1: 1, 2: 7, 3: 1, 4: 2}",0
44,False,"{'a': 0.5, 'e': 0.8506898987859148}",25,0,-119.85057335782595,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
45,False,"{'a': 0.5, 'e': 0.8441599975478954}",25,0,-163.99040515378695,"{0: 15, 1: 1, 2: 4, 3: 3, 4: 2}",0
